cell_id,slot_id,throughput_slot,loss_event
3,428,6.912,0
3,429,6.912,0
3,430,30.656,0
3,431,30.656,0
3,432,30.656,0
3,433,27.2,0
3,434,0.0,0
3,435,10.367999999999999,0
3,436,30.656,0
3,437,30.656,0
3,438,30.656,0
3,439,27.2,0
3,440,3.456,0
3,441,6.912,0
3,442,88.992,0
3,443,188.769,1
3,444,30.656,1
3,445,6.912,1
3,446,23.744,0
3,447,37.568,0
3,448,23.744,0
3,449,6.912,0
3,450,30.656,0
3,451,37.568,0
3,452,30.656,0
3,453,30.656,0
3,454,26.336,0
3,455,4.32,0
3,456,30.656,0
3,457,30.656,0
3,458,30.656,0
3,459,6.912,0
3,460,26.336,0
3,461,4.32,0
3,462,30.656,0
3,463,6.912,0
3,464,30.656,0
3,465,30.656,0
3,466,3.456,0
3,467,10.367999999999999,0
3,468,61.312,0
3,469,30.656,0
3,470,27.2,0
3,471,3.456,0
3,472,30.656,0
3,473,30.656,0
3,474,6.912,1
3,475,30.656,1
3,476,37.568,1
3,477,30.656,0
3,478,30.656,0
3,479,23.744,0
3,480,30.656,0
3,481,6.912,0
3,482,37.152,0
3,483,87.55199999999999,0
3,484,27.072,0
3,485,84.224,0
3,486,81.056,0
3,487,6.912,0
3,488,30.656,0
3,489,30.656,0
3,490,30.656,0
3,491,0.0,0
3,492,34.112,0
3,493,10.367999999999999,0
3,494,54.4,0
3,495,30.656,0
3,496,30.656,0
3,497,6.912,0
3,498,30.656,0
3,499,0.0,0
3,500,30.656,0
3,501,30.656,0
3,502,37.568,0
3,503,30.656,0
3,504,6.912,0
3,505,30.656,1
3,506,30.656,1
3,507,6.912,1
3,508,30.656,0
3,509,6.912,0
3,510,23.744,0
3,511,30.656,0
3,512,30.656,0
3,513,6.912,0
3,514,30.656,0
3,515,30.656,0
3,516,0.0,0
3,517,30.656,0
3,518,33.248,0
3,519,34.976,0
3,520,30.656,0
3,521,30.656,0
3,522,6.912,0
3,523,30.656,0
3,524,0.0,0
3,525,37.152,0
3,526,79.992,0
3,527,192.353,0
3,528,6.912,0
3,529,6.912,0
3,530,30.656,0
3,531,30.656,0
3,532,30.656,0
3,533,30.656,0
3,534,6.912,0
3,535,0.0,0
3,536,30.656,1
3,537,30.656,1
3,538,30.656,1
3,539,27.416,0
3,540,7.776,0
3,541,23.744,0
3,542,30.656,0
3,543,30.656,0
3,544,37.568,0
3,545,30.656,0
3,546,6.912,0
3,547,0.0,0
3,548,37.568,0
3,549,23.744,0
3,550,6.912,0
3,551,30.656,0
3,552,61.312,0
3,553,30.656,0
3,554,6.912,1
3,555,6.912,1
3,556,30.656,1
3,557,30.656,1
3,558,30.656,1
3,559,27.2,1
3,560,0.0,1
3,561,10.367999999999999,1
3,562,30.656,1
3,563,30.656,1
3,564,30.656,1
3,565,27.2,1
3,566,3.456,1
3,567,6.912,1
3,568,78.912,1
3,569,198.84900000000002,1
3,570,30.656,1
3,571,6.912,1
3,572,23.744,1
3,573,37.568,1
3,574,23.744,1
3,575,6.912,1
3,576,30.656,1
3,577,37.568,1
3,578,30.656,1
3,579,30.656,1
3,580,23.744,1
3,581,6.912,1
3,582,30.656,1
3,583,30.656,1
3,584,30.656,0
3,585,6.912,1
3,586,23.744,1
3,587,6.912,1
3,588,30.656,1
3,589,6.912,1
3,590,30.656,1
3,591,30.656,1
3,592,3.456,1
3,593,10.367999999999999,1
3,594,61.312,1
3,595,30.656,1
3,596,27.2,1
3,597,3.456,1
3,598,30.656,1
3,599,30.656,1
3,600,6.912,1
3,601,30.656,1
3,602,27.2,1
3,603,41.024,1
3,604,30.656,1
3,605,23.744,0
3,606,30.656,0
3,607,6.912,0
3,608,27.072,0
3,609,87.552,0
3,610,37.152,0
3,611,74.144,0
3,612,91.136,0
3,613,6.912,0
3,614,30.656,0
3,615,30.656,0
3,616,30.656,0
3,617,0.0,0
3,618,34.112,0
3,619,10.367999999999999,0
3,620,54.4,1
3,621,30.656,1
3,622,30.656,1
3,623,6.048,1
3,624,31.52,1
3,625,0.0,1
3,626,30.656,1
3,627,30.656,1
3,628,37.568,1
3,629,30.656,1
3,630,6.912,1
3,631,30.656,1
3,632,30.656,1
3,633,6.912,1
3,634,30.656,1
3,635,6.912,1
3,636,23.744,1
3,637,30.656,1
3,638,30.656,1
3,639,6.912,1
3,640,6.912,1
3,641,30.656,1
3,642,23.744,1
3,643,30.656,1
3,644,30.656,1
3,645,37.568,1
3,646,30.656,0
3,647,30.656,1
3,648,6.912,1
3,649,30.656,1
3,650,0.0,1
3,651,27.072,1
3,652,79.992,1
3,653,202.433,1
3,654,6.912,1
3,655,6.912,1
3,656,30.656,1
3,657,30.656,1
3,658,30.656,1
3,659,29.792,1
3,660,7.776,1
3,661,0.0,1
3,662,30.656,1
3,663,30.656,1
3,664,30.656,1
3,665,27.2,1
3,666,7.992,1
3,667,23.744,1
3,668,30.656,1
3,669,30.656,1
3,670,37.568,1
3,671,30.656,1
3,672,6.912,1
3,673,0.0,1
3,674,37.568,1
3,675,668.869,1
3,676,523.0120000000001,1
3,677,30.656,0
3,678,3392.219,1
3,679,1707.981,1
3,680,289062.856,1
3,681,6.912,1
3,682,1062.856,0
3,683,1707.981,0
3,684,1707.981,0
3,685,1704.525,0
3,686,0.0,0
3,687,139.393,0
3,688,1062.856,0
3,689,1588.172,0
3,690,1572.044,0
3,691,1592.3000000000002,1
3,692,262.37,1
3,693,6.912,1
3,694,78.912,0
3,695,198.84900000000002,1
3,696,1191.017,1
3,697,7.776,1
3,698,281.794,1
3,699,1707.981,1
3,700,2095.056,1
3,701,781.062,1
3,702,1352.296,1
3,703,1328.6830000000002,1
3,704,1707.981,1
3,705,289578.956,1
3,706,1055.944,1
3,707,523.0120000000001,1
3,708,675.7810000000001,0
3,709,1707.981,1
3,710,1707.981,1
3,711,393.987,1
3,712,1197.871,1
3,713,523.0120000000001,1
3,714,675.7810000000001,1
3,715,1039.112,1
3,716,30.656,1
3,717,546.7560000000001,1
3,718,519.556,1
3,719,139.393,1
3,720,1449.931,1
3,721,3028.888,1
3,722,1704.525,1
3,723,132.481,1
3,724,6.912,1
3,725,2376.85,1
3,726,393.987,1
3,727,1611.21,1
3,728,1704.525,1
3,729,1066.3120000000001,0
3,730,1707.981,1
3,731,288933.83099999995,1
3,732,1707.981,1
3,733,910.087,1
3,734,16.992,1
3,735,87.55199999999999,1
3,736,47.232,1
3,737,64.06400000000001,1
3,738,359.266,1
3,739,790.278,0
3,740,159.681,1
3,741,1589.708,1
3,742,1594.412,1
3,743,61.824,1
3,744,154.304,1
3,745,13.824,0
3,746,54.4,0
3,747,30.656,0
3,748,30.656,0
3,749,3.456,0
3,750,34.111999999999995,0
3,751,0.0,0
3,752,30.656,0
3,753,30.656,1
3,754,37.568,1
3,755,30.656,1
3,756,6.912,1
3,757,6.912,1
3,758,30.656,1
3,759,30.656,1
3,760,6.912,1
3,761,30.656,1
3,762,0.0,1
3,763,30.656,1
3,764,30.656,1
3,765,1191.881,1
3,766,6.912,1
3,767,1578.9560000000001,1
3,768,668.869,1
3,769,1339.338,1
3,770,2095.056,0
3,771,811.7180000000001,1
3,772,1707.981,1
3,773,1426.1870000000001,1
3,774,926.9190000000001,1
3,775,1972.943,1
3,776,0.0,1
3,777,16.992,1
3,778,79.992,1
3,779,341.538,1
3,780,1039.112,1
3,781,6.912,1
3,782,1320.906,1
3,783,1707.981,1
3,784,1707.981,1
3,785,1575.5,1
3,786,10.367999999999999,1
3,787,0.0,1
3,788,1320.906,1
3,789,1588.172,1
3,790,1578.9560000000001,1
3,791,1704.525,1
3,792,7.992,1
3,793,539.844,1
3,794,1168.1370000000002,1
3,795,1879.182,1
3,796,2618.0690000000004,1
3,797,6.912,1
3,798,1449.931,1
3,799,258.05,1
3,800,37.568,1
3,801,668.869,0
3,802,523.0120000000001,1
3,803,6.912,1
3,804,3286.938,1
3,805,1707.981,0
3,806,289191.881,0
3,807,0.0,0
3,808,933.831,0
3,809,1707.981,0
3,810,1707.981,0
3,811,1710.573,0
3,812,129.889,0
3,813,132.481,0
3,814,933.831,0
3,815,1588.172,1
3,816,1578.9560000000001,1
3,817,1589.708,1
3,818,393.987,0
3,819,6.912,0
3,820,78.912,0
3,821,188.769,0
3,822,1198.505,0
3,823,10.367999999999999,0
3,824,152.769,0
3,825,1707.981,0
3,826,2224.081,0
3,827,652.037,0
3,828,1478.729,0
3,829,1202.25,0
3,830,1707.981,0
3,831,289578.956,0
3,832,1055.944,0
3,833,652.037,0
3,834,546.7560000000001,0
3,835,1707.981,0
3,836,1707.981,0
3,837,523.0120000000001,0
3,838,1068.846,0
3,839,652.037,0
3,840,546.7560000000001,0
3,841,1168.1370000000002,0
3,842,30.656,0
3,843,417.731,0
3,844,518.692,0
3,845,269.28200000000004,0
3,846,1320.906,1
3,847,2651.9280000000003,1
3,848,490.214,1
3,849,4.32,0
3,850,6.912,0
3,851,54.4,0
3,852,0.0,0
3,853,30.656,0
3,854,33.248,0
3,855,34.976,0
3,856,30.656,0
3,857,30.656,0
3,858,30.656,0
3,859,6.912,0
3,860,6.912,0
3,861,87.552,0
3,862,57.312,0
3,863,53.984,0
3,864,111.29599999999999,0
3,865,6.912,0
3,866,30.656,0
3,867,3148.76,0
3,868,3385.306,0
3,869,1032.2,0
3,870,3164.119,0
3,871,1297.1619999999998,0
3,872,4448.163,0
3,873,3385.306,0
3,874,2353.106,0
3,875,2325.906,0
3,876,291.26599999999996,0
3,877,1028.616,1
3,878,3116.504,1
3,879,3184.373,1
3,880,4682.469,0
3,881,802.1179999999999,0
3,882,576321.2980000001,0
3,883,6.912,0
3,884,30.656,0
3,885,2345.042,0
3,886,6.912,0
3,887,2087.888,0
3,888,1028.616,0
3,889,3142.219,0
3,890,3134.872,0
3,891,2601.332,0
3,892,7.776,0
3,893,2859.35,0
3,894,1566.6680000000001,0
3,895,2603.092,0
3,896,3938.2690000000002,0
3,897,1585.868,0
3,898,3385.306,0
3,899,2845.462,0
3,900,1830.094,0
3,901,4166.368,0
3,902,0.0,0
3,903,6.912,0
3,904,79.992,0
3,905,222.593,0
3,906,2329.362,0
3,907,6.912,0
3,908,2345.042,1
3,909,3373.658,1
3,910,3373.658,1
3,911,1055.816,0
3,912,10.367999999999999,0
3,913,0.0,0
3,914,2345.042,0
3,915,3134.872,0
3,916,3373.658,0
3,917,3120.216,0
3,918,266.04200000000003,0
3,919,1052.3600000000001,0
3,920,2064.144,0
3,921,3703.067,0
3,922,5456.619000000001,0
3,923,6.912,0
3,924,2869.206,0
3,925,516.1,0
3,926,37.568,0
3,927,1313.9940000000001,0
3,928,1039.112,0
3,929,6.912,0
3,930,6233.009,0
3,931,3383.514,0
3,932,373879.148,0
3,933,0.864,0
3,934,30.656,0
3,935,30.656,0
3,936,30.656,0
3,937,30.656,0
3,938,3.456,0
3,939,3.456,1
3,940,30.656,1
3,941,30.656,1
3,942,30.656,0
3,943,30.656,0
3,944,6.912,0
3,945,6.912,0
3,946,78.912,0
3,947,178.68900000000002,0
3,948,1208.585,0
3,949,10.367999999999999,0
3,950,23.744,0
3,951,1707.981,0
3,952,2353.1059999999998,0
3,953,523.0120000000001,0
3,954,1607.7540000000001,0
3,955,10.367999999999999,0
3,956,2770.838,0
3,957,1707.981,0
3,958,288926.919,0
3,959,781.062,0
3,960,417.731,0
3,961,1707.981,0
3,962,1707.981,0
3,963,652.037,0
3,964,939.821,0
3,965,781.062,0
3,966,417.731,0
3,967,1297.162,0
3,968,30.656,0
3,969,288.706,0
3,970,516.1,1
3,971,400.899,1
3,972,1191.881,1
3,973,3021.976,0
3,974,1707.981,0
3,975,393.987,0
3,976,6.912,0
3,977,2118.8,0
3,978,387.07500000000005,0
3,979,1611.21,0
3,980,1707.981,0
3,981,1069.768,0
3,982,1707.981,0
3,983,288933.831,0
3,984,1707.981,0
3,985,1168.137,0
3,986,6.912,0
3,987,87.552,0
3,988,57.312,0
3,989,53.984,0
3,990,111.29599999999999,0
3,991,1048.328,0
3,992,6.912,0
3,993,1589.708,0
3,994,1707.981,0
3,995,539.844,0
3,996,1468.363,0
3,997,781.062,0
3,998,2125.713,0
3,999,1707.981,0
3,1000,1320.906,0
3,1001,1035.656,1
3,1002,163.137,1
3,1003,645.125,1
3,1004,1449.931,0
3,1005,1611.21,0
3,1006,2489.044,0
3,1007,288.706,0
3,1008,289297.16199999995,0
3,1009,6.912,0
3,1010,30.656,0
3,1011,1191.881,0
3,1012,6.912,0
3,1013,1062.856,0
3,1014,387.07500000000005,0
3,1015,342.599,0
3,1016,61.568,0
3,1017,27.2,0
3,1018,10.367999999999999,0
3,1019,30.656,0
3,1020,23.744,0
3,1021,30.656,0
3,1022,30.656,0
3,1023,37.568,0
3,1024,30.656,0
3,1025,6.912,0
3,1026,23.744,0
3,1027,36.704,0
3,1028,0.864,0
3,1029,6.912,0
3,1030,79.992,0
3,1031,198.849,0
3,1032,30.656,1
3,1033,6.912,1
3,1034,30.656,1
3,1035,30.656,0
3,1036,30.656,0
3,1037,27.2,0
3,1038,10.368,0
3,1039,0.0,0
3,1040,30.656,0
3,1041,30.656,0
3,1042,30.656,0
3,1043,26.336,0
3,1044,1.944,0
3,1045,30.656,0
3,1046,6.912,0
3,1047,54.4,0
3,1048,36.704,0
3,1049,7.776,0
3,1050,30.656,0
3,1051,0.0,0
3,1052,30.656,0
3,1053,30.656,0
3,1054,6.912,0
3,1055,6.912,0
3,1056,61.312,0
3,1057,30.656,0
3,1058,27.2,0
3,1059,3.456,0
3,1060,30.656,0
3,1061,30.656,0
3,1062,30.656,0
3,1063,30.656,1
3,1064,3.456,1
3,1065,3.456,1
3,1066,30.656,0
3,1067,30.656,0
3,1068,30.656,0
3,1069,30.656,0
3,1070,6.912,0
3,1071,6.912,0
3,1072,78.912,0
3,1073,87.552,0
3,1074,138.497,0
3,1075,10.368,0
3,1076,23.744,0
3,1077,6.912,0
3,1078,54.4,0
3,1079,6.912,0
3,1080,27.2,0
3,1081,10.368,0
3,1082,54.4,0
3,1083,30.656,0
3,1084,30.656,0
3,1085,6.912,0
3,1086,30.656,0
3,1087,30.656,0
3,1088,30.656,0
3,1089,6.912,0
3,1090,23.744,0
3,1091,6.912,0
3,1092,30.656,0
3,1093,6.912,0
3,1094,30.656,1
3,1095,30.656,1
3,1096,0.0,1
3,1097,6.912,0
3,1098,37.568,0
3,1099,54.4,0
3,1100,30.656,0
3,1101,6.912,0
3,1102,6.912,0
3,1103,54.4,0
3,1104,0.0,0
3,1105,30.656,0
3,1106,30.656,0
3,1107,37.568,0
3,1108,30.656,0
3,1109,6.912,0
3,1110,30.656,0
3,1111,30.656,0
3,1112,6.912,0
3,1113,87.552,0
3,1114,57.312,0
3,1115,30.240000000000002,0
3,1116,111.296,0
3,1117,30.656,0
3,1118,6.912,0
3,1119,30.656,0
3,1120,30.656,0
3,1121,23.744,0
3,1122,30.656,0
3,1123,6.912,0
3,1124,61.312,0
3,1125,30.656,1
3,1126,6.912,1
3,1127,26.336,1
3,1128,11.232,0
3,1129,23.744,0
3,1130,30.656,0
3,1131,30.656,0
3,1132,37.568,0
3,1133,30.656,0
3,1134,6.912,0
3,1135,6.912,0
3,1136,30.656,0
3,1137,27.2,0
3,1138,10.367999999999999,0
3,1139,30.656,0
3,1140,0.0,0
3,1141,30.656,0
3,1142,30.656,0
3,1143,27.2,0
3,1144,10.367999999999999,0
3,1145,30.656,0
3,1146,23.744,0
3,1147,6.912,0
3,1148,54.4,0
3,1149,13.824,0
3,1150,30.656,0
3,1151,30.656,0
3,1152,23.744,0
3,1153,34.112,0
3,1154,3.456,0
3,1155,6.912,0
3,1156,79.992,1
3,1157,198.849,1
3,1158,30.656,1
3,1159,6.912,0
3,1160,23.744,0
3,1161,30.656,0
3,1162,30.656,0
3,1163,33.248,0
3,1164,4.32,0
3,1165,6.912,0
3,1166,23.744,0
3,1167,30.656,0
3,1168,30.656,0
3,1169,30.656,0
3,1170,4.536,0
3,1171,30.656,0
3,1172,6.912,0
3,1173,30.656,0
3,1174,57.855999999999995,0
3,1175,10.367999999999999,0
3,1176,30.656,0
3,1177,0.0,0
3,1178,30.656,0
3,1179,30.656,0
3,1180,3.456,0
3,1181,10.367999999999999,0
3,1182,61.312,0
3,1183,30.656,0
3,1184,27.2,0
3,1185,3.456,0
3,1186,30.656,0
3,1187,30.656,1
3,1188,30.656,1
3,1189,30.656,1
3,1190,3.456,0
3,1191,3.456,0
3,1192,30.656,0
3,1193,30.656,0
3,1194,30.656,0
3,1195,30.656,0
3,1196,6.912,0
3,1197,0.0,0
3,1198,75.744,0
3,1199,87.552,0
3,1200,147.713,0
3,1201,4.32,0
3,1202,30.656,0
3,1203,6.912,0
3,1204,54.4,0
3,1205,0.0,0
3,1206,33.248,0
3,1207,4.32,0
3,1208,61.312,0
3,1209,30.656,0
3,1210,30.656,0
3,1211,6.912,0
3,1212,30.656,0
3,1213,30.656,0
3,1214,30.656,0
3,1215,6.912,0
3,1216,23.744,0
3,1217,6.912,0
3,1218,30.656,1
3,1219,6.912,1
3,1220,30.656,1
3,1221,30.656,0
3,1222,0.0,0
3,1223,6.912,0
3,1224,30.656,0
3,1225,61.312,0
3,1226,30.656,0
3,1227,6.912,0
3,1228,6.912,0
3,1229,54.4,0
3,1230,0.0,0
3,1231,30.656,0
3,1232,30.656,0
3,1233,37.568,0
3,1234,30.656,0
3,1235,6.912,0
3,1236,30.656,0
3,1237,30.656,0
3,1238,6.912,0
3,1239,87.552,0
3,1240,57.312,0
3,1241,30.240000000000002,0
3,1242,111.296,0
3,1243,30.656,0
3,1244,6.912,0
3,1245,30.656,0
3,1246,30.656,0
3,1247,23.744,0
3,1248,30.656,0
3,1249,6.912,1
3,1250,61.312,1
3,1251,30.656,1
3,1252,6.912,0
3,1253,23.744,0
3,1254,13.824,0
3,1255,23.744,0
3,1256,30.656,0
3,1257,30.656,0
3,1258,37.568,0
3,1259,30.656,0
3,1260,6.912,0
3,1261,6.912,0
3,1262,30.656,0
3,1263,27.2,0
3,1264,10.367999999999999,0
3,1265,30.656,0
3,1266,0.0,0
3,1267,30.656,0
3,1268,30.656,0
3,1269,27.2,0
3,1270,10.368,0
3,1271,30.656,0
3,1272,23.744,0
3,1273,6.912,0
3,1274,54.4,0
3,1275,13.824,0
3,1276,30.656,0
3,1277,30.656,0
3,1278,23.744,0
3,1279,34.112,0
3,1280,3.456,1
3,1281,6.912,1
3,1282,79.992,1
3,1283,198.849,0
3,1284,29.792,0
3,1285,7.776,0
3,1286,23.744,0
3,1287,30.656,0
3,1288,30.656,0
3,1289,30.656,0
3,1290,6.912,0
3,1291,6.912,0
3,1292,23.744,0
3,1293,30.656,0
3,1294,30.656,0
3,1295,30.656,0
3,1296,4.536,0
3,1297,30.656,0
3,1298,6.912,0
3,1299,30.656,0
3,1300,57.855999999999995,0
3,1301,10.367999999999999,0
3,1302,30.656,0
3,1303,0.0,0
3,1304,30.656,0
3,1305,30.656,0
3,1306,3.456,0
3,1307,10.367999999999999,0
3,1308,30.656,0
3,1309,61.312,0
